
🔴  移动央视IPTV,#genre#
茶,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226647/index.m3u8?icpid=88888888&servicetype=1
茶,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226647/index.m3u8?icpid=88888888&servicetype=3&playseek=
茶,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226647/index.m3u8?icpid=88888888&servicetype=2&npt=
中华特产,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226585/index.m3u8?icpid=88888888&servicetype=1
中华特产,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226585/index.m3u8?icpid=88888888&servicetype=3&playseek=
中华特产,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226585/index.m3u8?icpid=88888888&servicetype=2&npt
欢笑剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226704/index.m3u8?icpid=88888888&servicetype=1
中华特产,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226704/index.m3u8?icpid=88888888&servicetype=3&playseek=
中华特产,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226704/index.m3u8?icpid=88888888&servicetype=2&npt=
全纪实,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226536/index.m3u8?icpid=88888888&servicetype=1
全纪实,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226536/index.m3u8?icpid=88888888&servicetype=3&playseek=
全纪实,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226536/index.m3u8?icpid=88888888&servicetype=2&npt=
老故事,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226654/index.m3u8?icpid=88888888&servicetype=1
老故事,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226654/index.m3u8?icpid=88888888&servicetype=3&playseek=
老故事,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226654/index.m3u8?icpid=88888888&servicetype=2&npt=
书画,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226698/index.m3u8?icpid=88888888&servicetype=1
书画,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226698/index.m3u8?icpid=88888888&servicetype=3&playseek=
书画,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226698/index.m3u8?icpid=88888888&servicetype=2&npt=
车迷,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226666/index.m3u8?icpid=88888888&servicetype=1
车迷,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226666/index.m3u8?icpid=88888888&servicetype=3&playseek=
车迷,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226666/index.m3u8?icpid=88888888&servicetype=2&npt=
金色学堂,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226545/index.m3u8?icpid=88888888&servicetype=1
金色学堂,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226545/index.m3u8?icpid=88888888&servicetype=3&playseek=
金色学堂,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226545/index.m3u8?icpid=88888888&servicetype=2&npt=
家庭理财,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226718/index.m3u8?icpid=88888888&servicetype=1
家庭理财,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226718/index.m3u8?icpid=88888888&servicetype=3&playseek=
家庭理财,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226718/index.m3u8?icpid=88888888&servicetype=2&npt=
财富天下,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226696/index.m3u8?icpid=88888888&servicetype=1
财富天下,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226696/index.m3u8?icpid=88888888&servicetype=3&playseek=
财富天下,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226696/index.m3u8?icpid=88888888&servicetype=2&npt=
东方财经,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226583/index.m3u8?icpid=88888888&servicetype=1
东方财经,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226583/index.m3u8?icpid=88888888&servicetype=3&playseek=
东方财经,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226583/index.m3u8?icpid=88888888&servicetype=2&npt=
环球旅游,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226610/index.m3u8?icpid=88888888&servicetype=1
环球旅游,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226610/index.m3u8?icpid=88888888&servicetype=3&playseek=
环球旅游,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226610/index.m3u8?icpid=88888888&servicetype=2&npt=
全纪实,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226536/index.m3u8?icpid=88888888&servicetype=1
全纪实,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226536/index.m3u8?icpid=88888888&servicetype=3&playseek=
全纪实,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226536/index.m3u8?icpid=88888888&servicetype=2&npt=
车迷,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226666/index.m3u8?icpid=88888888&servicetype=1
车迷,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226666/index.m3u8?icpid=88888888&servicetype=3&playseek=
车迷,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226666/index.m3u8?icpid=88888888&servicetype=2&npt=
书画,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226698/index.m3u8?icpid=88888888&servicetype=1
书画,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226698/index.m3u8?icpid=88888888&servicetype=3&playseek=
书画,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226698/index.m3u8?icpid=88888888&servicetype=2&npt=",
先锋乒羽,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226679/index.m3u8?icpid=88888888&servicetype=1
先锋乒羽,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226679/index.m3u8?icpid=88888888&servicetype=3&playseek=
先锋乒羽,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226679/index.m3u8?icpid=88888888&servicetype=2&npt=
快乐垂钓,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226670/index.m3u8?icpid=88888888&servicetype=1
快乐垂钓,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226670/index.m3u8?icpid=88888888&servicetype=3&playseek=
快乐垂钓,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226670/index.m3u8?icpid=88888888&servicetype=2&npt=
游戏风云,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226548/index.m3u8?icpid=88888888&servicetype=1
游戏风云,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226548/index.m3u8?icpid=88888888&servicetype=3&playseek=
游戏风云,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226548/index.m3u8?icpid=88888888&servicetype=2&npt
体育赛事,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226567/index.m3u8?icpid=88888888&servicetype=1
体育赛事,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226567/index.m3u8?icpid=88888888&servicetype=3&playseek=
体育赛事,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226567/index.m3u8?icpid=88888888&servicetype=2&npt=
CGTN,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226587/index.m3u8?icpid=88888888&servicetype=1
CGTN,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226587/index.m3u8?icpid=88888888&servicetype=3&playseek=
CGTN,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226587/index.m3u8?icpid=88888888&servicetype=2&npt
七彩戏剧,七彩戏剧,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226583/index.m3u8?icpid=88888888&servicetype=1
七彩戏剧,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226583/index.m3u8?icpid=88888888&servicetype=3&playseek=
七彩戏剧,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226583/index.m3u8?icpid=88888888&servicetype=2&npt=

🔴  移动省内频道,#genre#

河南卫视4K,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8?icpid=88888888&servicetype=1
河南卫视4K,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226526/index.m3u8?icpid=88888888&servicetype=3&playseek=
河南卫视4K,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8?icpid=88888888&servicetype=2&npt=
河南国际频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226588/index.m3u8?icpid=88888888&servicetype=1
河南国际频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226588/index.m3u8?icpid=88888888&servicetype=3&playseek=
河南国际频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226588/index.m3u8?icpid=88888888&servicetype=2&npt=
河南民生频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226685/index.m3u8?icpid=88888888&servicetype=1
河南民生频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226685/index.m3u8?icpid=88888888&servicetype=3&playseek=
河南民生频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226685/index.m3u8?icpid=88888888&servicetype=2&npt=
河南都市频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226649/index.m3u8?icpid=88888888&servicetype=1
河南都市频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226649/index.m3u8?icpid=88888888&servicetype=3&playseek=
河南都市频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226649/index.m3u8?icpid=88888888&servicetype=2&npt=
河南法治频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226724/index.m3u8?icpid=88888888&servicetype=1
河南法治频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226724/index.m3u8?icpid=88888888&servicetype=3&playseek=
河南法治频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226724/index.m3u8?icpid=88888888&servicetype=2&npt=
河南电视剧频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226521/index.m3u8?icpid=88888888&servicetype=1
河南电视剧频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226521/index.m3u8?icpid=88888888&servicetype=3&playseek=
河南电视剧频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226521/index.m3u8?icpid=88888888&servicetype=2&npt=
河南新闻频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226544/index.m3u8?icpid=88888888&servicetype=1
河南新闻频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226544/index.m3u8?icpid=88888888&servicetype=3&playseek=
河南新闻频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226544/index.m3u8?icpid=88888888&servicetype=2&npt=
河南公共频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226566/index.m3u8?icpid=88888888&servicetype=1
河南公共频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226566/index.m3u8?icpid=88888888&servicetype=3&playseek=
河南公共频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226566/index.m3u8?icpid=88888888&servicetype=2&npt=
河南乡村频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226576/index.m3u8?icpid=88888888&servicetype=1
河南乡村频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226576/index.m3u8?icpid=88888888&servicetype=3&playseek=
河南乡村频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226576/index.m3u8?icpid=88888888&servicetype=2&npt=
河南移动电视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226871/index.m3u8?icpid=88888888&servicetype=1
河南移动电视,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226871/index.m3u8?icpid=88888888&servicetype=3&playseek=
河南移动电视,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226871/index.m3u8?icpid=88888888&servicetype=2&npt=
睛彩中原,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8?icpid=88888888&servicetype=1
睛彩中原,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226445/index.m3u8?icpid=88888888&servicetype=3&playseek=
睛彩中原,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8?icpid=88888888&servicetype=2&npt=
梨园频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226438/index.m3u8?icpid=88888888&servicetype=1
梨园频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226438/index.m3u8?icpid=88888888&servicetype=3&playseek=
梨园频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226438/index.m3u8?icpid=88888888&servicetype=2&npt
武术世界,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226440/index.m3u8?icpid=88888888&servicetype=1
武术世界,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226440/index.m3u8?icpid=88888888&servicetype=3&playseek=
武术世界,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226440/index.m3u8?icpid=88888888&servicetype=2&npt=
乡村频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226576/index.m3u8?icpid=88888888&servicetype=1
乡村频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226576/index.m3u8?icpid=88888888&servicetype=3&playseek=
乡村频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226576/index.m3u8?icpid=88888888&servicetype=2&npt=
梨园频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226438/index.m3u8?icpid=88888888&servicetype=1
梨园频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226438/index.m3u8?icpid=88888888&servicetype=3&playseek=
梨园频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226438/index.m3u8?icpid=88888888&servicetype=2&npt=
文物宝库,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226447/index.m3u8?icpid=88888888&servicetype=1
文物宝库,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226447/index.m3u8?icpid=88888888&servicetype=3&playseek=
文物宝库,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226447/index.m3u8?icpid=88888888&servicetype=2&npt=
移动戏曲,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226436/index.m3u8?icpid=88888888&servicetype=1
移动戏曲,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226436/index.m3u8?icpid=88888888&servicetype=3&playseek=
移动戏曲,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226436/index.m3u8?icpid=88888888&servicetype=2&npt=
国学频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226629/index.m3u8?icpid=88888888&servicetype=1
国学频道,http://iptv.cdn.ha.chinamobile.com/TVOD/88888888/224/3221226629/index.m3u8?icpid=88888888&servicetype=3&playseek=
国学频道,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226629/index.m3u8?icpid=88888888&servicetype=2&npt=


🔵  电信央视IPTV,#genre#

CCTV-1 中央一套,http://222.85.69.6/PLTV/88888888/224/3221227052/index.m3u8?icpid=88888888&servicetype=1
CCTV-1 中央一套,rtp://239.16.10.1:2000
CCTV-1 中央一套,http://222.85.69.6/TVOD/88888888/224/3221227052/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV-1 中央一套,http://222.85.69.6/TVOD/88888888/224/3221226404/10000100000000060000000000398492_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV-1 中央一套,http://222.85.69.6/PLTV/88888888/224/3221227052/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV-1 中央一套,http://222.85.69.6/PLTV/88888888/224/3221226404/10000100000000060000000000398492_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV-2 中央二套,http://222.85.69.6/PLTV/88888888/224/3221227049/index.m3u8?icpid=88888888&servicetype=1
CCTV-2 中央二套,rtp://239.16.10.127:2000
CCTV-2 中央二套,http://222.85.69.6/TVOD/88888888/224/3221227049/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV-2 中央二套,http://222.85.69.6/TVOD/88888888/224/3221226515/10000100000000060000000000414181_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV-2 中央二套,http://222.85.69.6/PLTV/88888888/224/3221227049/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV-2 中央二套,http://222.85.69.6/PLTV/88888888/224/3221226515/10000100000000060000000000414181_0.smil/index.m3u8?
CCTV-3 中央三套,http://222.85.69.6/PLTV/88888888/224/3221227053/index.m3u8?icpid=88888888&servicetype=1
CCTV-3 中央三套,rtp://239.16.10.2:2000
CCTV-3 中央三套,http://222.85.69.6/TVOD/88888888/224/3221227053/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV-3 中央三套,http://222.85.69.6/TVOD/88888888/224/3221226401/10000100000000060000000000398495_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV-3 中央三套,http://222.85.69.6/PLTV/88888888/224/3221227053/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV-3 中央三套,http://222.85.69.6/PLTV/88888888/224/3221226401/10000100000000060000000000398495_0.smil/index.m3u8?
CCTV-4 中央四套,http://222.85.69.6/PLTV/88888888/224/3221227050/index.m3u8?icpid=88888888&servicetype=1
CCTV-4 中央四套,rtp://239.16.10.128:2000
CCTV-4 中央四套,http://222.85.69.6/TVOD/88888888/224/3221227050/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV-4 中央四套,http://222.85.69.6/TVOD/88888888/224/3221226512/10000100000000060000000000414186_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV-4 中央四套,http://222.85.69.6/PLTV/88888888/224/3221227050/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV-4 中央四套,http://222.85.69.6/PLTV/88888888/224/3221226512/10000100000000060000000000414186_0.smil/index.m3u8?
CCTV-5 中央五套,http://222.85.69.6/PLTV/88888888/224/3221227047/index.m3u8?icpid=88888888&servicetype=1
CCTV-5 中央五套,rtp://239.16.10.132:2000","ruAddress":"http://222.85.69.6/TVOD/88888888/224/3221227047/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV-5 中央五套,http://222.85.69.6/TVOD/88888888/224/3221226533/10000100000000060000000000416356_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV-5 中央五套,http://222.85.69.6/PLTV/88888888/224/3221227047/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV-5 中央五套,http://222.85.69.6/PLTV/88888888/224/3221226533/10000100000000060000000000416356_0.smil/index.m3u8?
CCTV5+ 中央5+套,http://222.85.69.6/PLTV/88888888/224/3221227069/index.m3u8?icpid=88888888&servicetype=1
CCTV5+ 中央5+套,rtp://239.16.10.3:2000
CCTV5+ 中央5+套,http://222.85.69.6/TVOD/88888888/224/3221227069/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV5+ 中央5+套,http://222.85.69.6/TVOD/88888888/224/3221226583/10000100000000060000000000527265_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV5+ 中央5+套,http://222.85.69.6/PLTV/88888888/224/3221227069/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV5+ 中央5+套,http://222.85.69.6/PLTV/88888888/224/3221226583/10000100000000060000000000527265_0.smil/index.m3u8?
CCTV6 中央六套,http://222.85.69.6/PLTV/88888888/224/3221227046/index.m3u8?icpid=88888888&servicetype=1
CCTV6 中央六套,rtp://239.16.10.101:2000
CCTV6 中央六套,http://222.85.69.6/TVOD/88888888/224/3221227046/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV6 中央六套,http://222.85.69.6/TVOD/88888888/224/3221226509/10000100000000060000000000414188_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV6 中央六套,http://222.85.69.6/PLTV/88888888/224/3221227046/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV6 中央六套,http://222.85.69.6/PLTV/88888888/224/3221226509/10000100000000060000000000414188_0.smil/index.m3u8?
CCTV7 中央七套,http://222.85.69.6/PLTV/88888888/224/3221227084/index.m3u8?icpid=88888888&servicetype=1
CCTV7 中央七套,rtp://239.16.10.130:2000
CCTV7 中央七套,http://222.85.69.6/TVOD/88888888/224/3221227084/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV7 中央七套,http://222.85.69.6/TVOD/88888888/224/3221226539/10000100000000060000000000416354_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV7 中央七套,http://222.85.69.6/PLTV/88888888/224/3221227084/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV7 中央七套,http://222.85.69.6/PLTV/88888888/224/3221226539/10000100000000060000000000416354_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV8 中央八套,http://222.85.69.6/PLTV/88888888/224/3221227081/index.m3u8?icpid=88888888&servicetype=1
CCTV8 中央八套,rtp://239.16.10.102:2000
CCTV8 中央八套,http://222.85.69.6/TVOD/88888888/224/3221227081/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV8 中央八套,http://222.85.69.6/TVOD/88888888/224/3221226548/10000100000000060000000000416346_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV8 中央八套,http://222.85.69.6/PLTV/88888888/224/3221227081/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV8 中央八套,http://222.85.69.6/PLTV/88888888/224/3221226548/10000100000000060000000000416346_0.smil/index.m3u8?
CCTV9 中央九套,http://222.85.69.6/PLTV/88888888/224/3221227078/index.m3u8?icpid=88888888&servicetype=1
CCTV9 中央九套,rtp://239.16.10.103:2000
CCTV9 中央九套,http://222.85.69.6/TVOD/88888888/224/3221227078/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV9 中央九套,http://222.85.69.6/TVOD/88888888/224/3221226545/10000100000000060000000000416347_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV9 中央九套,http://222.85.69.6/PLTV/88888888/224/3221227078/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV9 中央九套,http://222.85.69.6/PLTV/88888888/224/3221226545/10000100000000060000000000416347_0.smil/index.m3u8?
CCTV10 中央十套,http://222.85.69.6/PLTV/88888888/224/3221227043/index.m3u8?icpid=88888888&servicetype=1
CCTV10 中央十套,rtp://239.16.10.108:2000
CCTV10 中央十套,http://222.85.69.6/TVOD/88888888/224/3221227043/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV10 中央十套,http://222.85.69.6/TVOD/88888888/224/3221226542/10000100000000060000000000416348_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV10 中央十套,http://222.85.69.6/PLTV/88888888/224/3221227043/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV10 中央十套,http://222.85.69.6/PLTV/88888888/224/3221226542/10000100000000060000000000416348_0.smil/index.m3u8?
CCTV11 中央十一套,http://222.85.69.6/PLTV/88888888/224/3221227040/index.m3u8?icpid=88888888&servicetype=1
CCTV11 中央十一套,rtp://239.16.10.109:2000
CCTV11 中央十一套,http://222.85.69.6/TVOD/88888888/224/3221227040/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV11 中央十一套,http://222.85.69.6/TVOD/88888888/224/3221226511/10000100000000060000000000428956_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV11 中央十一套,http://222.85.69.6/PLTV/88888888/224/3221227040/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV11 中央十一套,http://222.85.69.6/PLTV/88888888/224/3221226511/10000100000000060000000000428956_0.smil/index.m3u8?
CCTV12 中央十二套,http://222.85.69.6/PLTV/88888888/224/3221227044/index.m3u8?icpid=88888888&servicetype=1
CCTV12 中央十二套,rtp://239.16.10.110:2000
CCTV12 中央十二套,http://222.85.69.6/TVOD/88888888/224/3221227044/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV12 中央十二套,http://222.85.69.6/TVOD/88888888/224/3221226514/10000100000000060000000000428961_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV12 中央十二套,http://222.85.69.6/PLTV/88888888/224/3221227044/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV12 中央十二套,http://222.85.69.6/PLTV/88888888/224/3221226514/10000100000000060000000000428961_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV13 中央十三套,http://222.85.69.6/PLTV/88888888/224/3221227041/index.m3u8?icpid=88888888&servicetype=1
CCTV13 中央十三套,rtp://239.16.10.111:2000
CCTV13 中央十三套,http://222.85.69.6/TVOD/88888888/224/3221227041/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV13 中央十三套,http://222.85.69.6/TVOD/88888888/224/3221226508/10000100000000060000000000428965_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV13 中央十三套,http://222.85.69.6/PLTV/88888888/224/3221227041/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV13 中央十三套,http://222.85.69.6/PLTV/88888888/224/3221226508/10000100000000060000000000428965_0.smil/index.m3u8?
CCTV14 中央十四套,http://222.85.69.6/PLTV/88888888/224/3221227038/index.m3u8?icpid=88888888&servicetype=1
CCTV14 中央十四套,rtp://239.16.10.112:2000
CCTV14 中央十四套,http://222.85.69.6/TVOD/88888888/224/3221227038/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV14 中央十四套,http://222.85.69.6/TVOD/88888888/224/3221226517/10000100000000060000000000428967_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV14 中央十四套,http://222.85.69.6/PLTV/88888888/224/3221227038/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV14 中央十四套,http://222.85.69.6/PLTV/88888888/224/3221226517/10000100000000060000000000428967_0.smil/index.m3u8?
CCTV15 中央十五套,http://222.85.69.6/PLTV/88888888/224/3221227037/index.m3u8?icpid=88888888&servicetype=1
CCTV15 中央十五套,rtp://239.16.10.113:2000
CCTV15 中央十五套,http://222.85.69.6/TVOD/88888888/224/3221227037/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV15 中央十五套,http://222.85.69.6/TVOD/88888888/224/3221226520/10000100000000060000000000428969_0.smil/index.m3u8?fmt=ts2hls&servicetype=
CCTV15 中央十五套,http://222.85.69.6/PLTV/88888888/224/3221227037/index.m3u8?icpid=88888888&servicetype=2&npt=
CCTV15 中央十五套,http://222.85.69.6/PLTV/88888888/224/3221226520/10000100000000060000000000428969_0.smil/index.m3u8?
CCTV17 中央十七套,http://222.85.69.6/PLTV/88888888/224/3221227072/index.m3u8?icpid=88888888&servicetype=1
CCTV17 中央十七套,rtp://239.16.10.129:2000
CCTV17 中央十七套,http://222.85.69.6/TVOD/88888888/224/3221227072/index.m3u8?icpid=88888888&servicetype=3&playseek=
CCTV17 中央十七套,http://222.85.69.6/TVOD/88888888/224/3221226551/10000100000000060000000000416344_0.smil/index.m3u8?fmt=ts2hls&servicetype=
